Suresh Channabasappa Angadi,Elected,18-May-09,In office,Karnataka,Belgaum,Bharatiya Janata Party,Male,Graduate,"B. Com, LL.B. (Spl.); Educated at S.S. S. Samiti College of Commerce, Belgaum and; R.L. Law College, Belgaum",58,25,0,324,68%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Suresh Kalmadi,Elected,18-May-09,In office,Maharashtra,Pune,Indian National Congress,Male,Graduate,"B.A.; Educated at Fergusson College, Pune, National Defence Academy, Kharakvasla and Air Force Flying College, Jodhpur and Allahabad",69,11,0,168,48%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Suresh Kashinath Taware,Elected,18-May-09,In office,Maharashtra,Bhiwandi,Indian National Congress,Male,Graduate,"B.Com; Educated at B.N.N. College, Bhiwandi",53,13,1,180,86%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Suresh Kodikunnil,Elected,18-May-09,In office,Kerala,Mavelikkara,Indian National Congress,Male,Graduate,"B.A., LL.B.; Educated at Government Law College, Trivandrum (Kerala) ",51,69,4,675,81%,"This MP was appointed a minister in October 2012.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 7th September, 2012. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",28.8,0.6,215,76%,52.9,1.1,307,79%
Suresh Kumar Shetkar,Elected,18-May-09,In office,Andhra Pradesh,Zahirabad,Indian National Congress,Male,Graduate,"B.Sc. (Agriculture); Educated at Marathwada Agricultural University Parbhani, Maharashtra",53,19,0,766,78%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,19.5,0.4,321,68%
Sushil Kumar Sambhajirao Shinde,Elected,18-May-09,In office,Maharashtra,Solapur,Indian National Congress,Male,Graduate,"B.A. (Hons.), LL.B.; Educated at Sangameshwar and Dayanand College, Solapur, Shivaji University, Kolhapur and New Law College, Mumbai University , Maharashtra",72,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sushil Kumar Singh,Elected,18-May-09,In office,Bihar,Aurangabad,Janata Dal (United),Male,Post Graduate,"M.A. (Political Science); Educated at A.N. College, Magadh University, Patna (Bihar) ",50,40,0,347,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Sushila Saroj,Elected,18-May-09,In office,Uttar Pradesh,Mohanlalganj,Samajwadi Party,Female,Post Graduate,"M.A., B.Ed., LL.B.; Educated at Lucknow, Gorakhpur University, Uttar Pradesh",62,25,0,543,88%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Sushma Swaraj,Elected,18-May-09,In office,Madhya Pradesh,Vidisha,Bharatiya Janata Party,Female,Graduate,"B.A., L.L.B.; Educated at S.D. College, Ambala Cantt. (Haryana) and Law Deptt. Panjab University, Chandigarh",61,102,1,43,94%,"This MP was appointed the Leader of Opposition at the end of Winter Session, 2009 and hence, is not required to sign the attendance register. Attendance is thus available only till 21st December, 2009. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",36.5,0.8,281,76%,44.4,0.4,222,82%
Susmita Bauri,Elected,18-May-09,In office,West Bengal,Bishnupur,Communist Party of India (Marxist),Female,Graduate,"LL.B.; Educated at Hazra, Law College, Calcutta University, West Bengal",38,31,0,99,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Suvendu Adhikari,Elected,18-May-09,In office,West Bengal,Tamluk,All India Trinamool Congress,Male,Graduate,B.A. (Hons.); Educated at Contai P. K. College,42,19,0,84,26%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Syed Shahnawaz Hussain,Elected,18-May-09,In office,Bihar,Bhagalpur,Bharatiya Janata Party,Male,Diploma Course,"Diploma in Engineering (Electronics); Educated at B.S.S.E., Supaul, Patna and ITI, Pusa, Delhi",44,71,0,639,93%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
T.K.S. Elangovan,Elected,18-May-09,In office,Tamil Nadu,Chennai North,Dravida Munnetra Kazhagam,Male,Post Graduate,"M.A. (English Literature); Educated at Pachayappa`s College, Chennai",59,53,0,15,94%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Tabassum Hasan,Elected,18-May-09,In office,Uttar Pradesh,Kairana,Bahujan Samaj Party,Female,Matric,,42,0,0,22,72%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Takam Sanjoy,Elected,18-May-09,In office,Arunachal Pradesh,Arunachal West,Indian National Congress,Male,Graduate,"I.T.I (Mech.), B.A. & LL.B (Final); Educated at Rajiv Gandhi University and Don Bosco Technical School, Shillong, Dera Natung College, Itanagar, Shillong Law College, (NEHU) ",46,5,0,72,64%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,13.5,0,55,76%
Tapas Paul,Elected,18-May-09,In office,West Bengal,Krishnanagar,All India Trinamool Congress,Male,Graduate,B.Sc. (Bio Science); Educated at Burdwan University,55,6,0,0,72%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Tarachand Bhagora,Elected,18-May-09,In office,Rajasthan,Banswara,Indian National Congress,Male,Post Graduate,"M.A. (Pol. Sc.); Educated at Govt. P.G. College, Dungarpur, Rajasthan",59,3,0,315,80%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,49.1,1,283,88%
Tarun Mandal,Elected,18-May-09,In office,West Bengal,Jaynagar,Independent,Male,Graduate,"M.B.B.S., P.G.C.C.H.M.; Educated at Medical College, Calcutta University and National Institute of Health & Family Welfare, New Delhi",54,121,0,21,70%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.5,0.8,167,72%
Tathagata Satpathy,Elected,18-May-09,In office,Orissa,Dhenkanal,Biju Janata Dal,Male,Graduate,"B.A.; Educated at Sri Aurobindo International Centre of Education, Pondicherry",57,35,0,275,73%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,33.9,0.9,362,75%
Thalikkottai Rajuthevar Baalu,Elected,18-May-09,In office,Tamil Nadu,Sriperumbudur,Dravida Munnetra Kazhagam,Male,Graduate,"B.Sc., L.C.E.; Educated at New College, University of Madras, Chennai and Central Polytechnic, Chennai, Tamil Nadu",72,35,0,108,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Thangso Baite,Elected,18-May-09,In office,Manipur,Outer Manipur,Indian National Congress,Male,Post Graduate,M.A.,60,3,0,7,98%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,27.5,0.5,101,98%
Thirumaa Valavan Thol,Elected,18-May-09,In office,Tamil Nadu,Chidambaram,Viduthalai Chiruthaigal Katchi,Male,Post Graduate,"B.L., M.A. (Criminology), B.Sc. (Chemistry); Educated at Presidency College, Chennai and Madras Law College, University of Madras, Chennai",51,33,0,23,49%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,45.5,0.4,362,69%
Thokchom Meinya,Elected,18-May-09,In office,Manipur,Inner Manipur,Indian National Congress,Male,Doctorate,"M.Sc., LL.B., M. Phil, Ph. D.; Educated at D.M. College, Imphal, Guwahati University, Guwahati and Osmania University, Hyderabad",68,52,1,195,99%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,27.5,0.5,101,98%
Tufani Saroj,Elected,18-May-09,In office,Uttar Pradesh,Machhlishahr,Samajwadi Party,Male,Graduate,"B.A.; Educated at Baldeo Degree College, Baragaon, Varanasi (Uttar Pradesh) ",57,49,0,313,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Tushar Amarsinh Chaudhary,Elected,18-May-09,In office,Gujarat,Bardoli,Indian National Congress,Male,Graduate,"M.B.B.S.; Educated at M.S. University, Baroda, Gujarat",47,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Udasi Shivkumar Chanabasappa,Elected,18-May-09,In office,Karnataka,Haveri,Bharatiya Janata Party,Male,Graduate,"B.E.; Educated at Bangalore Institute of Engineering, Bangalore, Karnataka",46,79,0,203,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,20.2,0.2,323,68%
Uday Pratap Singh,Elected,18-May-09,In office,Madhya Pradesh,Hoshangabad,Indian National Congress,Male,Graduate,B.Com Educated at Sagar University,49,31,0,190,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Uday Singh Alias Pappu Singh,Elected,18-May-09,In office,Bihar,Purnia,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Higher Secondary; Eduated at Delhi Public School (1970) ,61,14,0,535,76%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Uma Shanker Singh,Elected,18-May-09,24-01-2013,Bihar,Maharajganj,Rashtriya Janata Dal,Male,Inter/ Higher Secondary,"Educated at D.A.V. College, Siwan, Bihar",73,14,0,111,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),30.5,0.7,235,76%,36.9,0.6,258,88%
Usha Verma,Elected,18-May-09,In office,Uttar Pradesh,Hardoi,Samajwadi Party,Female,Post Graduate,"M.A. (English); Educated at S.D. Degree College and B.S.M. Degree College, Roorkee, Uttar Pradesh",50,18,0,405,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
V. Kishore Chandra S. Deo,Elected,18-May-09,In office,Andhra Pradesh,Araku,Indian National Congress,Male,Post Graduate,"B.A. (Eco), M.A. (Political Science); Educated at Madras Christian College, Tambaram, Madras",66,2,0,0,91%,"This MP was appointed a minister in July, 2011.  Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till 25th March, 2011. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",15.9,0.4,119,76%,10,0.3,170,68%
V. Narayanasamy,Elected,18-May-09,In office,Puducherry,Puducherry,Indian National Congress,Male,Post Graduate,"B.A., M.L.; Tagore Art College, Puducherry and Madras Law College, Chennai",66,N/A,N/A,N/A,N/A,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vijay Bahadur Singh,Elected,18-May-09,In office,Uttar Pradesh,Hamirpur,Bahujan Samaj Party,Male,Graduate,"B.A., LL.B.; Educated at Allahabad University (Uttar Pradesh) ",73,71,0,196,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Vijay Bahuguna,Elected,18-May-09,23-07-2012,Uttarakhand,Tehri Garhwal,Indian National Congress,Male,Graduate,"B.A., LLB.; Educated at Allahabad University, Uttar Pradesh",66,13,0,18,80%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),27.6,0.6,195,76%,37.3,4.6,69,81%
Vijay Inder Singla,Elected,18-May-09,In office,Punjab,Sangrur,Indian National Congress,Male,Graduate,"B.E.; Educated at B.M.S. College of Engineering, Bangalore (Karnataka) ",41,4,0,31,84%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,23.4,0.7,161,79%
Vikrambhai Arjanbhai Maadam,Elected,18-May-09,In office,Gujarat,Jamnagar,Indian National Congress,Male,Graduate,"B.A. (Political Science); Educated at Saurashtra University, Jamnagar (Gujarat) ",55,9,0,866,64%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,38.9,1.4,356,77%
Vilas Baburao Muttemwar,Elected,18-May-09,In office,Maharashtra,Nagpur,Indian National Congress,Male,Graduate,"B. Com.; Educated at Nagpur University, Nagpur (Maharashtra) ",64,45,0,653,81%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Vinay Kumar Pandey,Elected,18-May-09,In office,Uttar Pradesh,Shrawasti,Indian National Congress,Male,Doctorate,"Ph.D. (Paleobotany), M.Sc. (Botany), PG Diploma in Comupter Science, Advanced Ratna, Certificate Course in Processing adn Cultivation of Aromatic and Medical Plants; Educated at RML University Faizabad, Uttar Pradesh (MLK, PG College, Balrampur, Uttar Pra",49,50,0,197,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Vincent H Pala,Elected,18-May-09,In office,Meghalaya,Shillong,Indian National Congress,Male,Graduate,"B.E. (Civil); Educated at Jalpaiguri Govt. Engineering College, North Bengal University, New Jalpaiguri, West Bengal",45,3,0,7,79%,"This MP was a Minister. He tendered his resignation on 21st October, 2012. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 22nd October, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",7.7,0.2,65,76%,6.9,0,16,N/A
Virbhadra Singh,Elected,18-May-09,01-01-2013,Himachal Pradesh,Mandi,Indian National Congress,Male,Post Graduate,"B.A., M.A.; Educated at Bishop Cotton`s School, Shimla and St. Stephen`s College, New Delhi",79,0,0,0,95%,"This MP was a Minister. He tendered his resignation on 21st October, 2012. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from 22nd October, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.)",1.7,0.1,19,76%,2.2,0,19,93%
Virender Kashyap,Elected,18-May-09,In office,Himachal Pradesh,Shimla,Bharatiya Janata Party,Male,Post Graduate,M.Sc. (Physics); Educated at Himachal Pradesh University,63,124,0,386,90%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,82.9,0.6,315,93%
Virendra Kumar,Elected,18-May-09,In office,Madhya Pradesh,Tikamgarh,Bharatiya Janata Party,Male,Doctorate,"M.A. (Economics), Ph.D (Child Labour); Educated at Dr. Harisingh University, Sagar, Madhya Pradesh",59,191,0,244,96%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Vishnu Deo Sai,Elected,18-May-09,In office,Chhattisgarh,Raigarh,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Higher Secondary; Educated at Loyola Higher Secondary School, Kunkuri, Jashpur, Chattisgarh",49,4,0,14,53%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,13.3,0.5,168,61%
Vishwa Mohan Kumar,Elected,18-May-09,In office,Bihar,Supaul,Janata Dal (United),Male,Post Graduate,M.Sc.,55,60,0,406,83%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,43.3,0.7,310,88%
Vitthalbhai Hansrajbhai Radadiya,Elected,05-Jun-13,In office,Gujarat,Porbandar,Bharatiya Janata Party,Male,Graduate,B.A.,55,1,0,171,25%,This MP resigned on 3 Jan 2013 and was re-elected on 5 Jun 2013. (Data corresponds to the period 4 Jun 2009 to 3 Jan 2013 and 5 Jun 2013 to 6 Sep 2013.) (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),33.4,0.7,250,76%,35.3,1.2,319,77%
Wakchaure Bhausaheb Rajaram,Elected,18-May-09,In office,Maharashtra,Shirdi,Shiv Sena,Male,Graduate,"B.Com., B.A., LL.B., D.L.L. & L.W., G.A.C. & A., D.E.D.; Educated at Pune University and Ahmednagar",63,24,7,732,65%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,28,1.7,468,74%
Y. S. Jagan Mohan Reddy,Elected,13-May-11,In office,Andhra Pradesh,Kadapa,Yuvajana Sramika Rythu Congress Party,Male,Graduate,B.Com.,40,2,0,0,30%,This MP resigned on 29 Nov 2011 and was re-elected on 13 May 2011. (Data corresponds to the period 4 Jun 2009 to 28 Nov 2011 and 13 May 2011 to 6 Sep 2013.) (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),32.8,0.7,258,76%,17.1,0.3,293,68%
Yashbant Narayan Singh Laguri,Elected,18-May-09,In office,Orissa,Keonjhar,Biju Janata Dal,Male,Graduate,"B.A.; Educated at C.S. College, Champua, Utakal University",42,25,0,679,67%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,33.9,0.9,362,75%
Yashodhara Raje Scindia,Elected,18-May-09,In office,Madhya Pradesh,Gwalior,Bharatiya Janata Party,Female,Inter/ Higher Secondary,"Senior Cambridge; Educated at Scindia Kanya Vidyalay, Gwalior (M.P.), Presentation Convent, Kodaikanal, Tamil Nadu",59,29,0,244,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,44.4,0.4,222,82%
Yashvir Singh,Elected,18-May-09,In office,Uttar Pradesh,Nagina,Samajwadi Party,Male,Graduate,"B.Tech. (Chemical Engg.) Ist; Educated at HBTI Kanpur, Uttar Pradesh",40,3,0,580,87%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Yashwant Sinha,Elected,18-May-09,In office,Jharkhand,Hazaribagh,Bharatiya Janata Party,Male,Post Graduate,"M.A.; Educated at Patna University, Bihar",76,46,0,86,91%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,37.5,0.8,236,67%
Yogi Adityanath,Elected,18-May-09,In office,Uttar Pradesh,Gorakhpur,Bharatiya Janata Party,Male,Graduate,"B.Sc.; Educated at H.N.B. Garhwal University, Srinagar (Uttarakhand) ",41,80,5,347,73%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
Zafar Ali Naqvi,Elected,18-May-09,In office,Uttar Pradesh,Kheri,Indian National Congress,Male,Graduate,"B.A., LL.B.; Educated at Lucknow University, Lucknow",66,0,0,63,79%, (Data corresponds to the period 4 Jun 2009 to 6 Sep 2013.),36.5,0.8,281,76%,42.3,0.4,238,80%
